CH1;CH2;PPG
124.70495;112.43133;588.40875
124.71087;112.42503;588.40906
124.693436;112.412735;588.4131
124.688736;112.394806;588.4125
124.65558;112.38372;588.4089
124.61714;112.387085;588.4135
124.55818;112.40201;588.411
124.50914;112.397285;588.4107
124.56689;112.401886;588.4043
124.69439;112.40379;588.40045
124.71561;112.39886;588.3991
124.73182;112.39099;588.39624
124.72734;112.37993;588.3989
124.68484;112.38295;588.399
124.65465;112.388275;588.39856
124.61774;112.40444;588.39764
124.659515;112.42508;588.39417
124.65064;112.43963;588.3923
124.639534;112.41815;588.3921
124.653366;112.42244;588.39124
124.67932;112.429085;588.39294
124.696655;112.42067;588.39514
124.71342;112.42757;588.3971
124.65091;112.43198;588.39984
124.62385;112.4417;588.3903
124.64545;112.442825;588.38654
124.65999;112.43843;588.3862
124.71881;112.43207;588.38416
124.758026;112.421364;588.382
124.74539;112.41619;588.3807
124.73094;112.41691;588.3804
124.70176;112.42365;588.38
124.66261;112.43281;588.38184
124.65465;112.440155;588.38226
124.67186;112.43898;588.38086
124.685265;112.435265;588.38086
124.717445;112.43004;588.37854
124.7642;112.42316;588.376
124.74539;112.42551;588.37787
124.66876;112.421555;588.38336
124.552956;112.44065;588.3814
124.57847;112.45641;588.3764
124.6473;112.448784;588.37335
124.62286;112.44092;588.37274
124.64044;112.437294;588.3693
124.651405;112.42336;588.3655
124.72198;112.406944;588.3671
124.77753;112.39042;588.36957
124.71883;112.37969;588.37445
124.699394;112.380905;588.36816
124.74417;112.38107;588.3633
124.734;112.38336;588.36456
124.67258;112.40816;588.3616
124.625534;112.4815;588.36285
124.64599;112.591095;588.3614
124.73371;112.69681;588.35864
124.77414;112.84584;588.3556
124.75252;113.00895;588.36005
124.74127;113.177345;588.3644
124.76508;113.35639;588.3642
124.8043;113.522644;588.3603
124.75638;113.6569;588.3538
124.760124;113.79635;588.3597
124.83046;113.87784;588.35864
124.84124;113.90159;588.3548
124.78325;113.88087;588.3495
124.696754;113.83914;588.347
124.64759;113.79812;588.3438
124.63145;113.69335;588.3401
124.62433;113.4705;588.33813
124.602905;113.16485;588.33685
124.563;112.85021;588.33575
124.50425;112.5628;588.3363
124.44548;112.33148;588.33374
124.50318;112.19238;588.3299
124.5646;112.18998;588.32855
124.55427;112.25337;588.32654
124.459854;112.30366;588.32794
124.472046;112.35625;588.3275
124.58501;112.43211;588.3296
124.64361;112.50732;588.332
124.684326;112.55061;588.3311
124.65469;112.547035;588.32544
124.59268;112.55197;588.31744
124.5753;112.55092;588.31805
124.60744;112.53852;588.3179
124.645515;112.52582;588.3196
124.66716;112.53008;588.31714
124.651955;112.53619;588.31744
124.597;112.529305;588.3191
124.5691;112.529816;588.3221
124.59635;112.5431;588.3189
124.61852;112.55424;588.31464
124.665115;112.54816;588.3075
124.653435;112.539764;588.3037
124.633064;112.5236;588.3051
124.660484;112.522835;588.3099
124.66905;112.514114;588.3208
124.6566;112.50829;588.312
124.64444;112.51211;588.3015
124.6097;112.52961;588.30273
124.57223;112.54108;588.2968
124.57163;112.537186;588.29724
124.52158;112.5286;588.29694
124.541756;112.51776;588.3032
124.62615;112.50853;588.30585
124.667244;112.507576;588.3011
124.66235;112.53208;588.3032
124.651764;112.5333;588.2905
124.68278;112.51924;588.29016
124.68693;112.52922;588.2872
124.60716;112.534325;588.28424
124.55113;112.52031;588.28357
124.53659;112.504524;588.2814
124.57547;112.50531;588.2796
124.64766;112.51747;588.27625
124.697044;112.52663;588.27637
124.6495;112.53154;588.2739
124.61283;112.55001;588.2751
124.637764;112.56747;588.2747
124.69244;112.57265;588.2718
124.70582;112.58018;588.2726
124.65595;112.55982;588.2753
124.64003;112.554474;588.27185
124.674416;112.55638;588.2652
124.660805;112.57066;588.2656
124.65309;112.595024;588.2646
124.63378;112.60328;588.2629
124.57816;112.57734;588.2603
124.60382;112.57624;588.2612
124.68092;112.581535;588.2603
124.71549;112.57917;588.26013
124.75207;112.577225;588.25934
124.74381;112.597916;588.26306
124.64189;112.60871;588.2524
124.581055;112.6008;588.24896
124.6155;112.6039;588.24664
124.629234;112.60626;588.2457
124.66534;112.60626;588.24725
124.685974;112.609215;588.25085
124.69134;112.616325;588.24915
124.69277;112.615814;588.2459
124.70415;112.622734;588.2403
124.738976;112.626884;588.2378
124.716324;112.61498;588.2369
124.67439;112.599915;588.2363
124.67067;112.60861;588.2329
124.65779;112.62169;588.23206
124.635216;112.63661;588.2306
124.59173;112.65728;588.2314
124.60335;112.66515;588.23157
124.65083;112.65573;588.2266
124.716324;112.65845;588.2245
124.77874;112.66825;588.2239
124.77097;112.660736;588.22687
124.736664;112.656395;588.2335
124.66166;112.66057;588.2314
124.630905;112.66611;588.22516
124.64042;112.67191;588.2219
124.64807;112.66832;588.216
124.69013;112.65611;588.21606
124.72567;112.64495;588.2131
124.68557;112.64092;588.2124
124.68143;112.66007;588.2116
124.729034;112.66856;588.21185
124.725555;112.6571;588.20886
124.72956;112.66348;588.2056
124.72775;112.688995;588.2015
124.66871;112.69657;588.2046
124.62785;112.69211;588.20795
124.624275;112.672966;588.20166
124.65321;112.6635;588.20013
124.679756;112.657875;588.20215
124.68622;112.67345;588.2002
124.70662;112.70503;588.20166
124.74069;112.71874;588.2021
124.772545;112.72159;588.19635
124.749756;112.711784;588.1987
124.71613;112.70992;588.2006
124.67859;112.70735;588.19617
124.66561;112.7094;588.19995
124.76479;112.732285;588.2
124.81515;112.72728;588.20123
124.80958;112.71696;588.20276
124.75927;112.715;588.2088
124.707695;112.72647;588.2082
124.71103;112.71963;588.21216
124.73569;112.71376;588.2187
124.73415;112.7166;588.2296
124.73507;112.73701;588.23975
124.74482;112.746925;588.247
124.721855;112.729095;588.2525
124.723885;112.71929;588.2608
124.7405;112.73096;588.2674
124.74735;112.732315;588.27686
124.73674;112.719124;588.2869
124.70903;112.737885;588.297
124.74499;112.73307;588.30927
124.78349;112.735435;588.3226
124.75788;112.735146;588.3348
124.72398;112.72852;588.348
124.76992;112.72976;588.36096
124.811005;112.73212;588.3742
124.81306;112.73219;588.3867
124.74529;112.725914;588.40155
124.71041;112.72919;588.41656
124.7543;112.73537;588.4304
124.779076;112.75322;588.4431
124.740166;112.765335;588.4575
124.70865;112.76371;588.4712
124.76256;112.75713;588.48285
124.81501;112.75689;588.49414
124.843575;112.760994;588.5067
124.79486;112.76829;588.51935
124.73128;112.78901;588.52997
124.71356;112.79785;588.541
124.6973;112.80474;588.55194
124.701645;112.802734;588.5627
124.73247;112.80167;588.5733
124.77939;112.77861;588.58093
124.840065;112.764404;588.58997
124.84912;112.768555;588.60077
124.83429;112.773415;588.6086
124.81418;112.7635;588.6139
124.771996;112.73339;588.6213
124.72274;112.73746;588.6268
124.63748;112.74981;588.6332
124.56297;112.73978;588.6373
124.60141;112.72952;588.64105
124.69613;112.729904;588.64465
124.74775;112.71617;588.6487
124.7293;112.703865;588.6517
124.705956;112.68475;588.65424
124.691124;112.674515;588.65735
124.70296;112.66851;588.6599
124.72825;112.66815;588.662
124.71621;112.655685;588.6619
124.656075;112.64843;588.66077
124.62552;112.64715;588.65967
124.64635;112.64097;588.66266
124.691055;112.62479;588.66345
124.68834;112.60788;588.6625
124.6304;112.60294;588.65686
124.61471;112.58814;588.65546
124.59783;112.58036;588.6513
124.58503;112.58314;588.64954
124.612305;112.56849;588.64636
124.633095;112.55295;588.6453
124.65779;112.54993;588.64136
124.67551;112.54153;588.63666
124.654434;112.54524;588.6322
124.636406;112.53642;588.6282
124.653694;112.51849;588.6236
124.70543;112.518715;588.61945
124.71222;112.518814;588.61444
124.64058;112.51807;588.60986
124.55113;112.524536;588.6074
124.51014;112.52951;588.60175
124.569016;112.5307;588.5959
124.649666;112.53843;588.58905
124.71208;112.52481;588.5852
124.730064;112.50715;588.5777
124.71435;112.48769;588.5722
124.68807;112.46955;588.56647
124.64426;112.476654;588.5622
124.60401;112.48433;588.5581
124.56922;112.50321;588.55444
124.54984;112.49995;588.5492
124.61207;112.52386;588.5384
124.671555;112.51864;588.5296
124.70205;112.48252;588.526
124.71059;112.4634;588.5156
124.657776;112.462036;588.50903
124.598595;112.469406;588.5037
124.58787;112.46972;588.5023
124.6006;112.485405;588.49255
124.61953;112.50376;588.4818
124.64197;112.48443;588.4813
124.6622;112.47294;588.4753
124.70112;112.47449;588.4665
124.69229;112.45553;588.4659
124.61583;112.46292;588.462
124.55963;112.45913;588.45447
124.62649;112.456726;588.4438
124.67668;112.46078;588.43494
124.66156;112.468094;588.4288
124.64079;112.4839;588.4226
124.60195;112.4665;588.4201
124.62017;112.4546;588.41785
124.63586;112.474724;588.41034
124.66817;112.486984;588.4004
124.69635;112.49041;588.4011
124.71327;112.48574;588.3925
124.63812;112.47256;588.3871
124.54133;112.45612;588.37836
124.54335;112.450645;588.37384
124.59442;112.44892;588.3721
124.68044;112.454315;588.3638
124.7082;112.471794;588.36163
124.68097;112.45048;588.354
124.69064;112.43782;588.3468
124.70464;112.46023;588.3426
124.6536;112.45472;588.3388
124.61447;112.45737;588.3362
124.60227;112.45567;588.33417
124.62451;112.46118;588.33105
124.638885;112.4587;588.32886
124.61362;112.449165;588.32587
124.588104;112.45665;588.3219
124.647095;112.465904;588.3206
124.70376;112.45336;588.3204
124.68407;112.4407;588.31744
124.64988;112.43331;588.3172
124.665306;112.435455;588.3185
124.68612;112.443016;588.3213
124.6808;112.45834;588.3225
124.66712;112.46311;588.32184
124.618484;112.4628;588.32166
124.58541;112.44957;588.32275
124.59128;112.44128;588.323
124.59483;112.443375;588.3236
124.624245;112.441414;588.3249
124.69606;112.43365;588.32855
124.74854;112.42849;588.33093
124.746124;112.4278;588.3332
124.66748;112.44206;588.33606
124.603004;112.44797;588.3377
124.5958;112.43169;588.34216
124.62007;112.43529;588.34656
124.66721;112.443085;588.34973
124.69682;112.43808;588.35474
124.69659;112.42602;588.36053
124.69916;112.42554;588.3664
124.70076;112.4367;588.37274
124.70217;112.44001;588.3792
124.70987;112.43062;588.3816
124.66712;112.41936;588.3865
124.57454;112.41781;588.39355
124.55916;112.41645;588.39874
124.610466;112.42809;588.40283
124.62809;112.447716;588.4105
124.61989;112.45519;588.418
124.61314;112.434906;588.42426
124.653076;112.42455;588.4322
124.688576;112.41493;588.4391
124.710655;112.39974;588.4437
124.71149;112.396545;588.45074
124.72055;112.40643;588.4586
124.65839;112.40965;588.4657
124.594185;112.41776;588.4727
124.57058;112.4371;588.4795
124.62506;112.43019;588.4833
124.66845;112.41745;588.4903
124.73206;112.407845;588.4985
124.75061;112.40577;588.50635
124.69053;112.40826;588.51416
124.61905;112.41602;588.51984
124.560585;112.42728;588.52716
124.58608;112.43412;588.5312
124.65605;112.44266;588.5346
124.64771;112.42425;588.5383
124.63949;112.41076;588.5406
124.681755;112.396545;588.54785
124.68061;112.39104;588.5523
124.66104;112.40208;588.5547
124.649734;112.39781;588.56036
124.64885;112.389015;588.56177
124.67172;112.39484;588.5597
124.69255;112.39392;588.56244
124.67859;112.39347;588.5657
124.57308;112.38014;588.571
124.48301;112.37893;588.5798
124.54693;112.39717;588.5885
124.6198;112.390495;588.5897
124.63326;112.370705;588.5847
124.642204;112.385025;588.582
124.626015;112.391136;588.57825
124.58971;112.38024;588.58136
124.571106;112.38379;588.58093
124.57435;112.38107;588.5809
124.5661;112.38758;588.58044
124.60408;112.38961;588.58264
124.6674;112.38443;588.5876
124.7128;112.4006;588.5848
124.70171;112.4125;588.5808
124.62119;112.39492;588.5825
124.64397;112.39771;588.57574
124.704315;112.37782;588.5741
124.69601;112.382164;588.5741
124.60689;112.38598;588.57654
124.51934;112.37965;588.583
124.54493;112.37249;588.5733
124.60713;112.370514;588.5693
124.62954;112.36345;588.57227
124.552155;112.348816;588.5693
124.532455;112.3322;588.5637
124.620766;112.31944;588.5623
124.657486;112.3181;588.5642
124.66626;112.31861;588.5633
124.6197;112.326614;588.55914
124.56831;112.32251;588.55475
124.55594;112.329834;588.5528
124.560974;112.33091;588.54877
124.57964;112.33458;588.55237
124.571724;112.33845;588.55426
124.51481;112.31977;588.54834
124.521515;112.31386;588.54767
124.56031;112.31169;588.5556
124.60384;112.31854;588.54144
124.59681;112.323616;588.53455
124.57012;112.323685;588.53076
124.543304;112.32338;588.5268
124.5372;112.30132;588.5246
124.530785;112.305565;588.51953
124.51743;112.31222;588.5171
124.550095;112.305664;588.51666
124.58109;112.29431;588.5147
124.55311;112.3057;588.51184
124.53666;112.3063;588.50903
124.50933;112.2874;588.505
124.50795;112.26844;588.503
124.563446;112.25945;588.5023
124.550674;112.26587;588.5
124.50852;112.27261;588.4983
124.54824;112.289375;588.49976
124.58741;112.29419;588.4981
124.54521;112.28898;588.4938
124.48332;112.29017;588.4897
124.48099;112.27798;588.48645
124.500725;112.2632;588.4891
124.539604;112.25695;588.49384
124.533745;112.24637;588.4963
124.54335;112.25161;588.48425
124.57673;112.25705;588.4753
124.54352;112.25288;588.474
124.53;112.2391;588.47235
124.502754;112.231705;588.47076
124.43518;112.2314;588.4705
124.410385;112.232895;588.47314
124.40585;112.22844;588.46936
124.419014;112.213844;588.4669
124.44727;112.21372;588.46094
124.45702;112.1931;588.45593
124.451355;112.172455;588.4556
124.43482;112.15737;588.45215
124.39856;112.156555;588.4501
124.386475;112.156364;588.4495
124.38588;112.156815;588.4492
124.33371;112.15126;588.45276
124.3978;112.14101;588.456
124.45488;112.12926;588.45197
124.40309;112.12723;588.453
124.34689;112.1128;588.4631
124.35655;112.1025;588.453
124.33242;112.10186;588.4485
124.35763;112.09838;588.4488
124.3782;112.07938;588.44763
124.336235;112.06398;588.4446
124.28405;112.071014;588.4426
124.29654;112.09056;588.4382
124.33057;112.07873;588.4374
124.356384;112.06166;588.4345
124.357864;112.057915;588.43243
124.3066;112.04872;588.43756
124.30727;112.05334;588.43506
124.303795;112.05318;588.43115
124.27854;112.0517;588.42834
124.28152;112.061615;588.4252
124.2868;112.05918;588.42664
124.30512;112.03682;588.427
124.30117;112.02907;588.42554
124.29976;112.0404;588.42706
124.32909;112.06011;588.4302
124.373314;112.08879;588.43
124.35643;112.08374;588.4315
124.2789;112.1026;588.4249
124.17552;112.11703;588.42365
124.14908;112.104294;588.4212
124.227325;112.08861;588.41797
124.34854;112.09128;588.4176
124.42028;112.0938;588.4183
124.43039;112.08348;588.4195
124.40292;112.097786;588.42163
124.34194;112.115425;588.4254
124.25346;112.13159;588.42725
124.23737;112.1408;588.4298
124.31958;112.12427;588.41956
124.38404;112.10677;588.4233
124.33729;112.10911;588.42615
124.286606;112.10868;588.42285
124.29642;112.11574;588.4241
124.313515;112.13183;588.4286
124.34971;112.127106;588.4182
124.35479;112.10329;588.41125
124.35212;112.07468;588.41205
124.332306;112.05653;588.4146
124.29509;112.06035;588.4195
124.277664;112.06376;588.419
124.28005;112.06083;588.41614
124.29356;112.059326;588.41907
124.30553;112.05363;588.41486
124.28819;112.048836;588.4114
124.25021;112.0469;588.4122
124.21505;112.04778;588.4093
124.229;112.05415;588.40784
124.26183;112.04104;588.41016
124.25754;112.029816;588.4139
124.234055;111.992424;588.4148
124.19776;111.96488;588.4146
124.20514;111.95969;588.4146
124.241135;111.96069;588.4129
124.24981;111.97244;588.4101
124.23389;111.9797;588.4107
124.18177;111.97362;588.411
124.20153;111.975334;588.41315
124.30236;111.972664;588.4183
124.30214;111.97512;588.4154
124.273224;111.99359;588.40814
124.222374;112.00158;588.4057
124.20871;112.00545;588.40656
124.21639;112.000694;588.4079
124.23436;111.99114;588.40875
124.26408;111.9946;588.4062
124.3134;112.01674;588.4057
124.33942;112.0098;588.40454
124.33133;112.0079;588.4044
124.25517;112.00416;588.40466
124.20451;111.99104;588.4036
124.23472;111.99493;588.40594
124.266884;112.00087;588.4087
124.28565;112.00893;588.4142
124.29903;112.0079;588.41486
124.288414;112.01015;588.4083
124.26428;112.01012;588.40875
124.24395;112.01658;588.4039
124.25646;112.014336;588.4086
124.29235;112.01715;588.41
124.3119;112.016174;588.4041
124.28818;112.019035;588.4049
124.2263;112.015526;588.4058
124.1817;112.01601;588.4075
124.18615;112.01946;588.41034
124.201294;112.033295;588.40625
124.24938;112.03322;588.3979
124.34804;112.033936;588.4002
124.376724;112.0166;588.4028
124.34544;112.001564;588.4047
124.27671;112.00105;588.4049
124.18397;112.00861;588.40106
124.200745;112.02835;588.4
124.34837;112.03601;588.39667
124.42844;112.037415;588.3956
124.38142;112.07039;588.39343
124.35324;112.126015;588.39435
124.34587;112.20819;588.39557
124.34366;112.33217;588.4023
124.38753;112.47775;588.3981
124.42932;112.63143;588.3973
124.43289;112.78927;588.394
124.43144;112.98644;588.3923
124.3968;113.16332;588.3884
124.38421;113.3207;588.3881
124.4384;113.45462;588.3867
124.472336;113.53547;588.38776
124.46365;113.56823;588.3908
124.42664;113.569305;588.3903
124.42147;113.55009;588.39056
124.39749;113.50374;588.3875
124.30899;113.379524;588.3904
124.21176;113.14391;588.3876
124.23238;112.825386;588.38544
124.27964;112.516205;588.3861
124.24981;112.22579;588.38715
124.17421;111.99026;588.3904
124.14967;111.88416;588.3861
124.25284;111.905685;588.3821
124.32518;111.966774;588.3839
124.306366;112.030975;588.3839
124.20969;112.09175;588.3791
124.140594;112.164185;588.3831
124.23513;112.21592;588.382
124.3624;112.25419;588.3817
124.3875;112.290855;588.3822
124.326065;112.307236;588.385
124.302055;112.315506;588.388
124.34971;112.30552;588.38513
124.41556;112.26532;588.3813
124.443985;112.26215;588.3774
124.396484;112.269806;588.38055
124.349754;112.26606;588.37555
124.33176;112.271286;588.3736
124.339775;112.27827;588.3729
124.34523;112.2745;588.3714
124.35321;112.26134;588.3685
124.38468;112.25726;588.3687
124.36666;112.25516;588.36816
124.352684;112.25662;588.368
124.34134;112.275024;588.36597
124.358055;112.285416;588.3677
124.36726;112.269325;588.36786
124.398224;112.26849;588.36566
124.4024;112.276;588.3638
124.38168;112.274284;588.3638
124.37186;112.287445;588.36237
124.33865;112.29734;588.3605
124.3309;112.28501;588.3612
124.39191;112.283936;588.3595
124.44667;112.28084;588.3585
124.44031;112.288925;588.3567
124.36166;112.29605;588.35626
124.28164;112.31951;588.35626
124.283936;112.3104;588.356
124.345535;112.30509;588.35486
124.404;112.30378;588.3538
124.47271;112.299774;588.3531
124.48273;112.302895;588.35394
124.44338;112.30587;588.3522
124.418236;112.323875;588.35016
124.39492;112.32907;588.34863
124.39966;112.32845;588.3475
124.40381;112.32435;588.3472
124.40393;112.32338;588.35187
124.421074;112.33434;588.35254
124.43768;112.34877;588.3493
124.43184;112.36515;588.3515
124.4113;112.37435;588.3475
124.42498;112.365814;588.3445
124.46498;112.36193;588.3434
124.4559;112.34712;588.3404
124.43297;112.349434;588.33997
124.44744;112.349556;588.3415
124.464264;112.3541;588.338
124.417465;112.36009;588.33923
124.365234;112.35999;588.3354
124.40457;112.35599;588.3306
124.432655;112.35599;588.32794
124.469185;112.348145;588.32733
124.45137;112.348145;588.3273
124.39315;112.35773;588.3282
124.32932;112.364456;588.3305
124.307106;112.36726;588.33264
124.38957;112.37709;588.3311
124.50905;112.401665;588.32086
124.54669;112.403366;588.32074
124.413124;112.391174;588.31915
124.33173;112.39707;588.3179
124.35138;112.411285;588.3159
124.4394;112.42668;588.3144
124.51164;112.42809;588.31506
124.54733;112.41183;588.3136
124.545975;112.4128;588.30945
124.51594;112.42096;588.3073
124.47493;112.4283;588.305
124.45902;112.43901;588.3054
124.47738;112.44177;588.30347
124.47235;112.434006;588.3043
124.46451;112.42316;588.3088
124.48792;112.43157;588.31274
124.49177;112.44552;588.30536
124.44805;112.46135;588.29877
124.3948;112.46922;588.29504
124.4384;112.45522;588.29333
124.48623;112.44359;588.29126
124.49703;112.433;588.2908
124.50831;112.44516;588.2912
124.51072;112.45608;588.2907
124.50704;112.478775;588.28955
124.45597;112.49688;588.2844
124.42812;112.4987;588.2844
124.46375;112.49327;588.2845
124.50769;112.477005;588.28595
124.51539;112.46989;588.2839
124.48244;112.48264;588.2796
124.3904;112.47644;588.2777
124.31976;112.48445;588.2771
124.41842;112.49134;588.27655
124.58842;112.48647;588.27747
124.630714;112.48896;588.2788
124.57906;112.493935;588.28156
124.48513;112.46786;588.282
124.432915;112.4722;588.283
124.423355;112.49482;588.27997
124.469086;112.5035;588.28046
124.53584;112.50133;588.2808
124.54936;112.50436;588.2814
124.56951;112.503624;588.28864
124.61872;112.518616;588.292
124.59743;112.52755;588.29443
124.53289;112.51883;588.30023
124.47426;112.53316;588.3066
124.49975;112.54267;588.31305
124.52292;112.54451;588.31805
124.549194;112.56275;588.32654
124.55587;112.56013;588.3363
124.51908;112.53363;588.34467
124.52552;112.54911;588.3546
124.570465;112.55869;588.3644
124.62394;112.56246;588.3753
124.58668;112.5571;588.38855
124.48816;112.57038;588.4024
124.42992;112.58506;588.4148
124.48652;112.58237;588.42896
124.574776;112.56187;588.4403
124.58722;112.545845;588.45233
124.54741;112.53702;588.4682
124.57816;112.54935;588.4843
124.650856;112.55819;588.4977
124.67258;112.56943;588.5103
124.58143;112.58072;588.5221
124.50313;112.602394;588.5341
124.489586;112.607025;588.547
124.49967;112.60912;588.5597
124.54979;112.608665;588.57245
124.59412;112.61902;588.5867
124.563446;112.62176;588.5963
124.55406;112.61527;588.6086
124.56982;112.60826;588.6212
124.59836;112.60364;588.62805
124.61855;112.61117;588.6388
124.64034;112.60716;588.6496
124.61852;112.59865;588.65985
124.58109;112.60264;588.6704
124.57346;112.61334;588.67896
124.571915;112.62333;588.6884
124.575874;112.626495;588.6962
124.5238;112.627785;588.7054
124.450676;112.59913;588.7143
124.475235;112.5813;588.71826
124.53291;112.56062;588.7229
124.558014;112.540474;588.729
124.54116;112.53494;588.73486
124.544304;112.54365;588.7373
124.5295;112.5338;588.74084
124.49097;112.53547;588.74506
124.44501;112.5261;588.7442
124.41091;112.51186;588.7466
124.47302;112.508934;588.7482
124.54889;112.50889;588.7521
124.57501;112.507385;588.75244
124.56103;112.49134;588.75226
124.50078;112.47615;588.7518
124.42143;112.46986;588.75635
124.39124;112.453575;588.756
124.420784;112.42475;588.7547
124.43621;112.39767;588.7535
124.42946;112.37995;588.75476
124.41944;112.38198;588.75665
124.44427;112.3964;588.7562
124.45872;112.41883;588.75287
124.47719;112.40652;588.7521
124.48273;112.383835;588.7455
124.46956;112.36958;588.7388
124.48339;112.37167;588.7337
124.45018;112.355446;588.73315
124.416275;112.34819;588.7364
124.42085;112.340904;588.7304
124.41845;112.324165;588.721
124.401085;112.32404;588.7169
124.39601;112.31124;588.7081
124.42295;112.320274;588.7032
124.438736;112.32307;588.69965
124.42269;112.308716;588.6945
124.40391;112.29872;588.6928
124.38616;112.29658;588.68994
124.38283;112.308304;588.68
124.40669;112.31628;588.6717
124.46663;112.31448;588.66547
124.49343;112.30258;588.6584
124.43897;112.30013;588.65594
124.3674;112.282845;588.6558
124.36656;112.25807;588.6515
124.41006;112.25369;588.6431
124.43375;112.277145;588.63043
124.42036;112.27839;588.62555
124.37289;112.2862;588.6186
124.36883;112.28535;588.6068
124.37665;112.27619;588.59937
124.3807;112.27505;588.59283
124.32407;112.27152;588.5858
124.30916;112.24821;588.58514
124.380226;112.23387;588.5772
124.406334;112.2508;588.571
124.37947;112.245964;588.5706
124.35233;112.25134;588.5604
124.32849;112.24937;588.55255
124.34695;112.23592;588.5499
124.35529;112.23358;588.54785
124.36314;112.24172;588.54535
124.38831;112.24381;588.54395
124.388;112.23552;588.5328
124.37944;112.2436;588.5182
124.35817;112.237564;588.51263
124.37246;112.225555;588.5101
124.38468;112.21802;588.5031
124.37816;112.224625;588.4977
124.389435;112.22855;588.494
124.45056;112.219376;588.49365
124.45397;112.22491;588.48517
124.36304;112.227486;588.4784
124.27651;112.22963;588.47314
124.283424;112.23447;588.46765
124.33271;112.23053;588.46356
124.382996;112.22724;588.4588
124.39405;112.217705;588.4592
124.34318;112.212204;588.4572
124.28698;112.204185;588.4565
124.27914;112.20359;588.45325
124.339096;112.21173;588.4472
124.39875;112.21432;588.4472
124.40907;112.21871;588.4436
124.40214;112.204475;588.4385
124.411964;112.19763;588.4391
124.392006;112.182014;588.4395
124.31736;112.17386;588.4405
124.291275;112.17665;588.44293
124.31524;112.18474;588.4418
124.321175;112.189316;588.4408
124.353004;112.19542;588.4393
124.371216;112.201256;588.4397
124.36711;112.185524;588.441
124.32479;112.170334;588.4448
124.315254;112.1807;588.4456
124.32019;112.177826;588.44806
124.33162;112.169716;588.4564
124.40323;112.17474;588.4596
124.43169;112.18312;588.45703
124.31569;112.183205;588.4615
124.21677;112.177605;588.4668
124.278496;112.18504;588.4672
124.40541;112.18598;588.47107
124.43912;112.19246;588.4792
124.4246;112.197136;588.485
124.380585;112.2047;588.48865
124.350235;112.21401;588.4907
124.391785;112.20763;588.4916
124.41495;112.18474;588.49744
124.3361;112.17692;588.50275
124.29773;112.17748;588.509
124.36728;112.18077;588.5167
124.40333;112.20102;588.5236
124.40602;112.2092;588.52747
124.4019;112.21597;588.53503
124.36008;112.21089;588.5422
124.330925;112.19053;588.54724
124.36675;112.17646;588.5532
124.41096;112.17205;588.56116
124.39986;112.17622;588.5715
124.32675;112.18562;588.5813
124.30243;112.19065;588.5856
124.35606;112.18803;588.5912
124.41036;112.18566;588.59753
124.430084;112.183495;588.6043
124.39048;112.182236;588.61084
124.3885;112.17408;588.6166
124.41615;112.163536;588.62335
124.404785;112.16311;588.62994
124.38547;112.165276;588.63684
124.34945;112.15603;588.6416
124.32453;112.151405;588.648
124.32816;112.167946;588.6506
124.30982;112.16883;588.65564
124.28038;112.16604;588.6605
124.286865;112.158394;588.66693
124.34218;112.153404;588.6732
124.38054;112.14473;588.6774
124.37462;112.14301;588.6813
124.381805;112.156815;588.68475
124.43456;112.16478;588.6856
124.44327;112.15982;588.68774
124.351974;112.16185;588.692
124.22857;112.17057;588.6952
124.185196;112.17491;588.6992
124.228806;112.167305;588.70154
124.319786;112.16044;588.7032
124.415474;112.15667;588.70703
124.44017;112.162155;588.7127
124.42414;112.167946;588.7122
124.42939;112.17978;588.7092
124.45633;112.18292;588.7097
124.472374;112.183205;588.71075
124.405426;112.17748;588.7125
124.32489;112.17873;588.71497
124.31495;112.18121;588.71326
124.31617;112.19203;588.7106
124.35863;112.180275;588.71027
124.40827;112.17317;588.71185
124.42431;112.1706;588.7123
124.38332;112.1736;588.71246
124.36592;112.16638;588.71204
124.390915;112.17503;588.7113
124.41495;112.185356;588.70703
124.41571;112.189766;588.7083
124.40388;112.19244;588.70703
124.36977;112.18619;588.70575
124.3504;112.18695;588.7047
124.37293;112.19553;588.70325
124.38428;112.1946;588.70386
124.424385;112.20119;588.7032
124.44928;112.20591;588.6973
124.42371;112.201256;588.69495
124.423904;112.212036;588.6925
124.403145;112.21902;588.6914
124.36292;112.20922;588.6921
124.32121;112.19237;588.68884
124.38988;112.18962;588.68896
124.49388;112.20104;588.68713
124.53051;112.20223;588.68164
124.454475;112.20756;588.6802
124.374245;112.211174;588.67834
124.37789;112.20548;588.67444
124.37394;112.19394;588.67194
124.374504;112.18455;588.67194
124.415184;112.17434;588.6719
124.41447;112.17563;588.67126
124.3808;112.166855;588.6726
124.35536;112.15672;588.6659
124.352806;112.16471;588.6611
124.39792;112.16771;588.65625
124.41988;112.16788;588.65314
124.40245;112.18743;588.6525
124.34402;112.18247;588.6493
124.29671;112.17062;588.647
124.3159;112.15772;588.6455
124.3809;112.1562;588.64105
124.4081;112.15155;588.63855
124.39708;112.159775;588.63885
124.37849;112.15538;588.63513
124.38397;112.15436;588.6329
124.39165;112.15209;588.6317
124.36905;112.13307;588.6301
124.34124;112.11667;588.62573
124.354836;112.148636;588.62585
124.38309;112.16239;588.6268
124.37477;112.15643;588.6236
124.33051;112.154785;588.6218
124.27358;112.14988;588.61847
124.26427;112.12251;588.61914
